"name","hits","at_bat","average"
"Gonzalo Marquez",27,115,0.234782608695652
"Luis Marquez",26,143,0.181818181818182
"Ollie Marquardt",7,39,0.179487179487179
"Roger Marquis",0,1,0
"Chris Marrero",29,125,0.232
"Deven Marrero",12,53,0.226415094339623
"Eli Marrero",463,1906,0.242917103882476
"Oreste Marrero",20,89,0.224719101123595
"William Marriott",220,826,0.26634382566586
"Lefty Marr",417,1445,0.288581314878893
"Armando Marsans",612,2273,0.269247690277167
"Bill Marshall",1,8,0.125
"Dave Marshall",258,1049,0.245948522402288
"Doc Marshall",159,756,0.21031746031746
"Doc Marshall",170,658,0.258358662613982
"Fred Marsh",296,1236,0.239482200647249
"Jim Marshall",206,852,0.241784037558685
"Joe Marshall",21,118,0.177966101694915
"Keith Marshall",2,9,0.222222222222222
"Max Marshall",311,1267,0.245461720599842
"Mike Marshall",971,3593,0.270247703868633
"Tom Marsh",62,252,0.246031746031746
"Willard Marshall",1160,4233,0.274037325773683
"Lou Marson",168,768,0.21875
"Alfredo Marte",28,155,0.180645161290323
"Doc Martel",15,72,0.208333333333333
"Jefry Marte",17,80,0.2125
"Ketel Marte",62,219,0.28310502283105
"Starling Marte",496,1751,0.283266704740148
"Al Martin",12,73,0.164383561643836
"Al Martin",1172,4242,0.276284771334276
"Babe Martin",44,206,0.213592233009709
"Billy Martin",0,3,0
"Billy Martin",877,3419,0.256507750804329
"Carmelo Martinez",713,2906,0.245354439091535
"Carlos Martinez",383,1485,0.257912457912458
"Chito Martinez",111,429,0.258741258741259
"Domingo Martinez",9,22,0.409090909090909
"Edgar Martinez",2247,7213,0.311520865104672
"Felix Martinez",137,641,0.213728549141966
"Fernando Martinez",58,282,0.205673758865248
"Frank Martin",16,66,0.242424242424242
"Gene Martin",4,11,0.363636363636364
"Greg Martinez",0,3,0
"Hersh Martin",643,2257,0.284891448825875
"Hector Martinez",4,15,0.266666666666667
"Jack Martin",144,608,0.236842105263158
"J. C. Martin",487,2189,0.222476016445866
"J. D. Martinez",533,1936,0.275309917355372
"Jerry Martin",666,2652,0.251131221719457
"Joe Martin",64,292,0.219178082191781
"Joe Martin",4,15,0.266666666666667
"Jose Martinez",46,188,0.24468085106383
"Leonys Martin",339,1332,0.254504504504505
"Luis Martinez",14,77,0.181818181818182
"Manny Martinez",138,564,0.24468085106383
"Mike Martin",1,13,0.0769230769230769
"Michael Martinez",81,433,0.187066974595843
"Norberto Martin",245,880,0.278409090909091
"Osvaldo Martinez",17,66,0.257575757575758
"Pablo Martinez",1,2,0.5
"Ramon Martinez",512,1952,0.262295081967213
"Russell Martin",1141,4441,0.256924116190047
"Sandy Martinez",130,564,0.230496453900709
"Stu Martin",599,2237,0.26776933392937
"Ted Martinez",355,1480,0.239864864864865
"Tino Martinez",1925,7111,0.270707354802419
"Tony Martinez",30,175,0.171428571428571
"Victor Martinez",1776,5885,0.3017841971113
"Bob Martyn",94,358,0.262569832402235
"Gary Martz",0,1,0
"John Marzano",191,794,0.240554156171285
"Clyde Mashore",87,419,0.20763723150358
"Damon Mashore",120,482,0.24896265560166
"Phil Masi",917,3468,0.26441753171857
"Harry Maskrey",0,4,0
"Leech Maskrey",360,1601,0.224859462835728
"Don Mason",143,696,0.205459770114943
"Jim Mason",322,1584,0.203282828282828
"Gordon Massa",7,17,0.411764705882353
"Bill Massey",15,53,0.283018867924528
"Mike Massey",18,91,0.197802197802198
"Red Massey",59,203,0.29064039408867
"Dan Masteller",47,198,0.237373737373737
"Darin Mastroianni",58,273,0.212454212454212
"Victor Mata",24,77,0.311688311688312
"Tommy Matchick",178,826,0.215496368038741
"Henry Mateo",60,257,0.233463035019455
"Ruben Mateo",219,876,0.25
"Eddie Mathews",2315,8537,0.271172543047909
"Joe Mathes",27,99,0.272727272727273
"Mike Matheny",925,3877,0.238586535981429
"Nelson Mathews",218,978,0.222903885480573
"Jimmy Mathison",24,91,0.263736263736264
"John Matias",22,117,0.188034188034188
"Francisco Matos",7,28,0.25
"Julius Matos",59,242,0.243801652892562
"Luis Matos",410,1605,0.255451713395639
"Pascual Matos",1,8,0.125
"Dave Matranga",1,6,0.166666666666667
"Hideki Matsui",1253,4442,0.282080144079244
"Kazuo Matsui",615,2302,0.267158992180712
"Charles Matthews",1,3,0.333333333333333
"Gary Matthews",2011,7147,0.281376801455156
"Gary Matthews",1056,4103,0.257372654155496
"Steve Matthias",39,142,0.274647887323944
"Wid Matthews",188,663,0.283559577677225
"Bobby Mattick",161,690,0.233333333333333
"Don Mattingly",2153,7003,0.307439668713409
"Kevin Mattison",0,5,0
"Ralph Mattis",21,85,0.247058823529412
"Wally Mattick",115,506,0.227272727272727
"Cloy Mattox",1,6,0.166666666666667
"Jim Mattox",21,83,0.253012048192771
"Len Matuszek",192,820,0.234146341463415
"Gene Mauch",176,737,0.238805970149254
"Joe Mauer",1697,5425,0.312811059907834
"Mark Mauldin",10,38,0.263157894736842
"Rob Maurer",3,25,0.12
"Carmen Mauro",96,416,0.230769230769231
"Dal Maxvill",748,3443,0.217252396166134
"Charlie Maxwell",856,3245,0.263790446841294
"Jason Maxwell",41,182,0.225274725274725
"Justin Maxwell",233,1057,0.220435193945128
"John Mayberry",1379,5447,0.253166880851845
"John Mayberry",326,1386,0.235209235209235
"Cameron Maybin",596,2378,0.250630782169891
"Carlos May",1127,4120,0.273543689320388
"Dave May",920,3670,0.250681198910082
"Derrick May",596,2200,0.270909090909091
"Lee Maye",1109,4048,0.273962450592885
"Ed Mayer",167,752,0.222074468085106
"Wally Mayer",53,274,0.193430656934307
"Paddy Mayes",0,5,0
"Jerry May",357,1527,0.233791748526523
"Lee May",2031,7609,0.266920751741359
"Lucas May",7,37,0.189189189189189
"Milt May",971,3693,0.262929867316545
"Buster Maynard",136,616,0.220779220779221
"Chick Maynard",3,24,0.125
"Eddie Mayo",759,3013,0.251908396946565
"Jackie Mayo",51,240,0.2125
"Pinky May",610,2215,0.275395033860045
"Edwin Maysonet",36,136,0.264705882352941
"Willie Mays",3283,10881,0.301718592041173
"Luis Maza",18,79,0.227848101265823
"Bill Mazeroski",2016,7755,0.259961315280464
"Mel Mazzera",136,507,0.268244575936884
"Lee Mazzilli",1068,4124,0.258971871968962
"Bill McAllester",13,85,0.152941176470588
"Jim McAnany",61,241,0.253112033195021
"Paul McAnulty",47,234,0.200854700854701
"Bub McAtee",65,264,0.246212121212121
"Dick McAuliffe",1530,6185,0.247372675828618
"Gene McAuliffe",1,2,0.5
"Ike McAuley",44,179,0.245810055865922
"George McAvoy",0,1,0
"Algie McBride",464,1589,0.292007551919446
"Bake McBride",1153,3853,0.299247339735271
"George McBride",1203,5526,0.217698154180239
"NA McBride",0,2,0
"Matt McBride",30,151,0.198675496688742
"Tom McBride",326,1186,0.274873524451939
"Bill McCabe",32,199,0.160804020100503
"Joe McCabe",8,46,0.173913043478261
"Swat McCabe",15,46,0.326086956521739
"Harry McCaffery",44,175,0.251428571428571
"Sparrow McCaffrey",1,1,1
"Brian McCall",3,15,0.2
"Brian McCann",1293,4823,0.268090400165872
"Emmet McCann",44,194,0.22680412371134
"Jack McCandless",95,437,0.217391304347826
"James McCann",109,413,0.263922518159806
"Alex McCarthy",306,1335,0.229213483146067
"Bill McCarthy",1,11,0.0909090909090909
"Bill McCarren",53,216,0.24537037037037
"Frank McCarton",28,85,0.329411764705882
"Jack McCarthy",1203,4195,0.286769964243147
"Jerry McCarthy",1,3,0.333333333333333
"Joe McCarthy",9,39,0.230769230769231
"Lew McCarty",393,1479,0.265720081135903
"Roger McCardell",0,4,0
"Tim McCarver",1501,5529,0.271477663230241
"Bill McCauley",0,2,0
"Jim McCauley",23,122,0.188524590163934
"Pat McCauley",23,119,0.19327731092437
"Harry McChesney",23,88,0.261363636363636
"Pete McClanahan",2,4,0.5
"Scott McClain",15,78,0.192307692307692
"Bill McClellan",773,3197,0.241789177353769
"Hervey McClellan",257,1162,0.221170395869191
"Jeff McCleskey",0,3,0
"Lloyd McClendon",294,1204,0.244186046511628
"NA McCloskey",7,40,0.175
"Bill McCloskey",3,30,0.1
"Hal McClure",2,6,0.333333333333333
"Larry McClure",0,1,0
"Amby McConnell",398,1506,0.264276228419655
"Sam McConnell",2,11,0.181818181818182
"Barry McCormick",867,3645,0.237860082304527
"Don McCormack",2,5,0.4
"Frank McCormick",1711,5723,0.298969072164948
"Jim McCormick",0,11,0
"Mike McCormack",64,347,0.184438040345821
"Mike McCormick",640,2325,0.275268817204301
"Moose McCormick",356,1247,0.285485164394547
"Barney McCosky",1301,4172,0.311840843720038
"Willie McCovey",2211,8197,0.269732829083811
"Art McCoy",0,6,0
"Benny McCoy",327,1214,0.269357495881384
"Quinton McCracken",675,2462,0.274167343623071
"Rodney McCray",3,14,0.214285714285714
"Tommy McCraw",972,3956,0.245702730030334
"Frank McCrea",1,5,0.2
"Judge McCredie",69,213,0.323943661971831
"Frank McCue",0,5,0
"Clyde McCullough",785,3121,0.25152194809356
"Harry McCurdy",326,1157,0.281763180639585
"Andrew McCutchen",1151,3865,0.297800776196636
"Terry McDaniel",6,29,0.206896551724138
"Ray McDavid",10,45,0.222222222222222
"Red McDermott",4,15,0.266666666666667
"Terry McDermott",3,23,0.130434782608696
"Dave McDonald",9,62,0.145161290322581
"Donzell McDonald",5,25,0.2
"Ed McDonough",1,10,0.1
"Ed McDonald",155,634,0.244479495268139
"Jack McDonald",16,66,0.242424242424242
"Jason McDonald",167,692,0.241329479768786
"Jim McDonald",24,165,0.145454545454545
"Malcolm MacDonald",3,9,0.333333333333333
"Jim McDonnell",20,95,0.210526315789474
"Joe McDonald",5,32,0.15625
"Keith McDonald",3,9,0.333333333333333
"Tex McDonald",304,1019,0.298331697742885
"Gil McDougald",1291,4676,0.276090675791275
"Marshall McDougall",3,18,0.166666666666667
"Oddibe McDowell",715,2829,0.252739483916578
"Pryor McElveen",105,502,0.209163346613546
"Lee McElwee",41,155,0.264516129032258
"Frank McElyea",0,4,0
"Joe McEwing",443,1767,0.250707413695529
"Guy McFadden",3,14,0.214285714285714
"Leon McFadden",26,121,0.214876033057851
"Alex McFarlan",7,42,0.166666666666667
"Ed McFarland",826,3007,0.274692384436315
"Herm McFarland",340,1278,0.2660406885759
"Howie McFarland",1,11,0.0909090909090909
"Orlando McFarlane",70,292,0.23972602739726
"Patsy McGaffigan",49,252,0.194444444444444
"Eddie McGah",8,51,0.156862745098039
"Ambrose McGann",21,73,0.287671232876712
"Dan McGann",1482,5222,0.283799310608962
"Chippy McGarr",872,3253,0.268060252075008
"Dan McGarvey",0,3,0
"Jim McGarr",0,4,0
"Mike McGeary",684,2481,0.275695284159613
"Dan McGeehan",2,9,0.222222222222222
"Dan McGee",3,22,0.136363636363636
"Frank McGee",0,3,0
"Pat McGee",38,225,0.168888888888889
"Willie McGee",2254,7649,0.294679043012158
"Casey McGehee",700,2706,0.258684405025868
"Bill McGhee",146,537,0.271880819366853
"Ed McGhee",124,505,0.245544554455446
"Bill McGilvray",0,2,0
"Frank McGinn",0,4,0
"Russ McGinnis",8,38,0.210526315789474
"Tim McGinley",54,223,0.242152466367713
"John McGlone",58,297,0.195286195286195
"Art McGovern",5,44,0.113636363636364
"Beauty McGowan",316,1208,0.26158940397351
"John McGraw",1309,3924,0.333588175331295
"Fred McGriff",2490,8757,0.284343953408702
"Mark McGrillis",0,3,0
"Terry McGriff",67,326,0.205521472392638
"Joe McGuckin",4,37,0.108108108108108
"Bill McGuire",8,44,0.181818181818182
"Chris McGuiness",6,34,0.176470588235294
"Jim McGuire",16,69,0.231884057971014
"John McGuinness",67,275,0.243636363636364
"Mickey McGuire",4,21,0.19047619047619
"Ryan McGuire",133,631,0.210776545166403
"Mark McGwire",1626,6187,0.262809115888153
"Bob McHale",6,33,0.181818181818182
"Jim McHale",15,67,0.223880597014925
"John McHale",22,114,0.192982456140351
"Austin McHenry",592,1959,0.302194997447677
"Vance McHenry",4,19,0.210526315789474
"Stuffy McInnis",2405,7822,0.307466121196625
"Matty McIntyre",1066,3958,0.26932794340576
"Tim McIntosh",21,117,0.179487179487179
"Otto McIvor",14,62,0.225806451612903
"Dave McKay",441,1928,0.228734439834025
"Ed McKean",2083,6890,0.302322206095791
"Bill McKechnie",713,2843,0.250791417516708
"Frank McKee",3,17,0.176470588235294
"Jim McKeever",9,66,0.136363636363636
"Red McKee",110,433,0.254041570438799
"Walt McKeel",4,16,0.25
"John McKelvey",43,188,0.228723404255319
"Ed McKenna",22,117,0.188034188034188
"Frank McKenna",0,4,0
"Michael McKenry",200,838,0.238663484486873
"Patrick McKenna",1,5,0.2
"Dave McKeough",63,272,0.231617647058824
"Alex McKinnon",465,1572,0.295801526717557
"Bob McKinney",0,2,0
"Rich McKinney",199,886,0.224604966139955
"Jeff McKnight",94,404,0.232673267326733
"Jim McKnight",21,91,0.230769230769231
"Ed McLane",0,2,0
"Art McLarney",3,23,0.130434782608696
"Polly McLarry",25,129,0.193798449612403
"William McLaughlin",7,37,0.189189189189189
"Jim McLaughlin",0,1,0
"Kid McLaughlin",0,2,0
"Ralph McLaurin",5,22,0.227272727272727
"Tom McLaughlin",227,1183,0.191885038038884
"Larry McLean",694,2647,0.262183604080091
"Mark McLemore",1602,6192,0.258720930232558
"Jim McLeod",54,266,0.203007518796992
"Ralph McLeod",2,7,0.285714285714286
"Nate McLouth",803,3257,0.246545901136015
"Jack McMahon",43,177,0.242937853107345
"Frank McManus",8,35,0.228571428571429
"Jim McManus",4,13,0.307692307692308
"Marty McManus",1926,6660,0.289189189189189
"Jimmy McMath",2,14,0.142857142857143
"Billy McMillon",149,601,0.247920133111481
"George McMillan",5,35,0.142857142857143
"Norm McMillan",353,1356,0.260324483775811
"Roy McMillan",1639,6752,0.242742890995261
"Tommy McMillan",207,991,0.208879919273461
"Tom McMillan",0,5,0
"Fred McMullin",234,914,0.25601750547046
"Hugh McMullen",19,108,0.175925925925926
"Ken McMullen",1273,5131,0.248099785616839
"Carl McNabb",0,1,0
"Eric McNair",1240,4519,0.274396990484621
"Mike McNally",257,1078,0.238404452690167
"Bob McNamara",2,9,0.222222222222222
"Dinny McNamara",1,13,0.0769230769230769
"George McNamara",3,11,0.272727272727273
"Jim McNamara",17,81,0.209876543209877
"Tom McNamara",0,1,0
"Rusty McNealy",0,4,0
"Earl McNeely",614,2254,0.272404614019521
"Jeff McNeely",11,37,0.297297297297297
"Norm McNeil",3,9,0.333333333333333
"Jerry McNertney",337,1423,0.23682361208714
"Bill McNulty",1,27,0.037037037037037
"Pat McNulty",238,820,0.290243902439024
"Bid McPhee",2250,8291,0.271378603304788
"Dallas McPherson",93,386,0.240932642487047
"Jerry McQuaig",1,16,0.0625
"Mart McQuaid",4,15,0.266666666666667
"Mox McQuery",429,1581,0.27134724857685
"George McQuinn",1588,5747,0.276318078997738
"Glenn McQuillen",176,643,0.273716951788491
"Brian McRae",1336,5114,0.261243644896363
"Hal McRae",2091,7218,0.289692435577722
"NA McRemer",0,3,0
"Kevin McReynolds",1439,5423,0.265351281578462
"Pete McShannic",19,98,0.193877551020408
"Paul McSweeney",3,12,0.25
"Jim McTamany",794,3102,0.255963894261767
"George McVey",3,21,0.142857142857143
"Bill McWilliams",0,2,0
"Bob Meacham",324,1371,0.236323851203501
"Charlie Mead",64,261,0.245210727969349
"Louie Meadows",22,127,0.173228346456693
"Vincent Maney",0,2,0
"Charlie Meara",2,7,0.285714285714286
"Pat Meares",849,3287,0.258290234256161
"Tommy Medica",76,309,0.245954692556634
"Luis Medina",31,150,0.206666666666667
"Joe Medwick",2471,7635,0.323641126391618
"Dad Meek",6,18,0.333333333333333
"Sammy Meeks",50,199,0.251256281407035
"Tommy Mee",3,19,0.157894736842105
"Dave Meier",70,277,0.252707581227437
"Dutch Meier",70,273,0.256410256410256
"Walt Meinert",3,8,0.375
"Bob Meinke",0,1,0
"George Meister",23,119,0.19327731092437
"John Meister",79,343,0.230320699708455
"Karl Meister",2,7,0.285714285714286
"Moxie Meixell",1,2,0.5
"Miguel Mejia",2,23,0.0869565217391304
"Roman Mejias",449,1768,0.2539592760181
"Roberto Mejia",90,411,0.218978102189781
"Dutch Mele",2,14,0.142857142857143
"Francisco Melendez",18,84,0.214285714285714
"Luis Melendez",366,1477,0.247799593771158
"Sam Mele",916,3437,0.266511492580739
"Adam Melhuse",172,735,0.234013605442177
"Ski Melillo",1316,5063,0.259924945684377
"Joe Mellana",2,7,0.285714285714286
"Bill Mellor",13,36,0.361111111111111
"Paul Meloan",109,431,0.252900232018561
"Juan Melo",1,13,0.0769230769230769
"Bill Melton",1004,3971,0.252833039536641
"Dave Melton",1,9,0.111111111111111
"Mitch Meluskey",117,414,0.282608695652174
"Bob Melvin",456,1955,0.233248081841432
"Kevin Mench",632,2362,0.267569856054191
"Carlos Mendez",10,45,0.222222222222222
"Donaldo Mendez",37,202,0.183168316831683
"Carlos Mendoza",4,22,0.181818181818182
"Minnie Mendoza",3,16,0.1875
"Denis Menke",1270,5071,0.250443699467561
"Mike Menosky",685,2465,0.27789046653144
"Ed Mensor",54,244,0.221311475409836
"Ted Menze",0,3,0
"Rudy Meoli",133,626,0.212460063897764
"Orlando Mercado",112,562,0.199288256227758
"Henry Mercedes",36,146,0.246575342465753
"John Mercer",0,1,0
"Jordy Mercer",333,1295,0.257142857142857
"Luis Mercedes",29,153,0.189542483660131
"Orlando Merced",1108,3998,0.277138569284642
"Andy Merchant",2,6,0.333333333333333
"Art Merewether",0,1,0
"Fred Merkle",1580,5782,0.273261847111726
"Lou Merloni",294,1085,0.270967741935484
"Bill Merritt",383,1410,0.271631205673759
"Ed Merrill",36,204,0.176470588235294
"Herm Merritt",17,46,0.369565217391304
"Lloyd Merriman",291,1202,0.242096505823627
"Jack Merson",116,452,0.256637168141593
"Lennie Merullo",497,2071,0.239980685659102
"Matt Merullo",116,496,0.233870967741935
"Melky Mesa",6,15,0.4
"Steve Mesner",397,1574,0.252223634053367
"Devin Mesoraco",234,967,0.241985522233713
"Bobby Messenger",27,157,0.171974522292994
"Tom Messitt",1,11,0.0909090909090909
"Alfred Metcalfe",7,32,0.21875
"Mike Metcalfe",1,13,0.0769230769230769
"Travis Metcalf",54,217,0.248847926267281
"Scat Metha",9,37,0.243243243243243
"Bud Metheny",344,1390,0.247482014388489
"George Metkovich",934,3585,0.260529986052999
"Charlie Metro",69,358,0.192737430167598
"Roger Metzger",972,4201,0.231373482504166
"William Metzig",2,16,0.125
"Alex Metzler",561,1968,0.285060975609756
"Lenny Metz",10,58,0.172413793103448
"Hensley Meulens",109,496,0.219758064516129
"Bob Meusel",1693,5475,0.309223744292237
"Irish Meusel",1521,4900,0.310408163265306
"Benny Meyer",276,1041,0.265129682997118
"Billy Meyer",71,301,0.235880398671096
"Chief Meyers",826,2834,0.291460832745236
"Chad Meyers",44,212,0.207547169811321
"Dan Meyer",944,3734,0.252811997857525
"Drew Meyer",3,14,0.214285714285714
"Dutch Meyer",262,994,0.263581488933602
"George Meyer",24,81,0.296296296296296
"Henry Meyers",3,19,0.157894736842105
"Joey Meyer",119,474,0.251054852320675
"Lee Meyer",3,23,0.130434782608696
"Lou Meyers",0,3,0
"Scott Meyer",1,9,0.111111111111111
"Mickey Micelotta",0,7,0
"Cass Michaels",1142,4367,0.261506755209526
"Jason Michaels",613,2332,0.262864493996569
"Ralph Michaels",18,61,0.295081967213115
"Ed Mickelson",3,37,0.0810810810810811
"Will Middlebrooks",251,1085,0.231336405529954
"Ezra Midkiff",77,372,0.206989247311828
"Doug Mientkiewicz",899,3312,0.271437198067633
"Ed Mierkowicz",11,63,0.174603174603175
"Matt Mieske",406,1547,0.262443438914027
"Larry Miggins",22,97,0.22680412371134
"John Mihalic",53,217,0.244239631336406
"Eddie Miksis",722,3053,0.236488699639699
"Clyde Milan",2100,7359,0.285364859355891
"Horace Milan",32,100,0.32
"Larry Milbourne",623,2448,0.254493464052288
"Dee Miles",411,1467,0.280163599182004
"Don Miles",4,22,0.181818181818182
"Mike Miley",46,262,0.175572519083969
"Felix Millan",1617,5791,0.279226385771024
"Frank Millard",0,1,0
"Kevin Millar",1284,4688,0.273890784982935
"Bill Miller",1,5,0.2
"Bing Miller",1934,6212,0.311332904056665
"Bruce Miller",136,553,0.245931283905967
"Brad Miller",275,1111,0.247524752475248
"Charlie Miller",0,2,0
"Chuck Miller",9,48,0.1875
"Charlie Miller",0,1,0
"Corky Miller",104,539,0.192949907235622
"Darrell Miller",95,394,0.241116751269036
"Damian Miller",834,3182,0.262099308610936
"Doggie Miller",1380,5167,0.267079543255274
"Dots Miller",1526,5805,0.262876830318691
"Doc Miller",507,1717,0.295282469423413
"Dusty Miller",769,2557,0.300743058271412
"Dusty Miller",46,187,0.245989304812834
"Ed Miller",6,24,0.25
"Ed Miller",39,200,0.195
"Eddie Miller",1270,5337,0.237961401536444
"Eddie Miller",79,332,0.237951807228916
"Elmer Miller",343,1414,0.242574257425743
"George Miller",11,57,0.192982456140351
"Hack Miller",387,1200,0.3225
"Hack Miller",4,9,0.444444444444444
"Hughie Miller",112,496,0.225806451612903
"Jake Miller",1,11,0.0909090909090909
"Jai Miller",16,68,0.235294117647059
"Jim Miller",8,58,0.137931034482759
"Joe Miller",15,108,0.138888888888889
"Joe Miller",163,762,0.213910761154856
"John Miller",10,61,0.163934426229508
"Joe Millette",18,88,0.204545454545455
"Keith Miller",347,1326,0.261689291101056
"Keith Miller",11,58,0.189655172413793
"Kohly Miller",2,18,0.111111111111111
"Lastings Milledge",404,1500,0.269333333333333
"Lemmie Miller",2,12,0.166666666666667
"Norm Miller",325,1364,0.238269794721408
"Orlando Miller",244,943,0.258748674443266
"Otto Miller",695,2836,0.245063469675599
"Otis Miller",229,837,0.273596176821983
